user,Database,Python,CloudComputing,DataAnalysis,Containers,MachineLearning,ComputerVision,DataScience,BigData,Chatbot,R,BackendDev,FrontendDev,Blockchain
1013150,0.0,0.0,11.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0
1013159,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1013185,7.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0
1013192,19.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0
1013218,0.0,15.0,0.0,10.0,0.0,10.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
1013241,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1013289,12.0,3.0,0.0,15.0,0.0,4.0,0.0,3.0,19.0,0.0,5.0,0.0,0.0,0.0
1013321,0.0,8.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0
1013378,4.0,15.0,0.0,7.0,0.0,5.0,0.0,8.0,4.0,3.0,5.0,0.0,0.0,0.0
1013390,12.0,12.0,0.0,9.0,0.0,4.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0
1013416,12.0,4.0,8.0,0.0,10.0,0.0,0.0,4.0,12.0,0.0,0.0,4.0,0.0,7.0
1013476,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1013489,0.0,0.0,11.0,0.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
1013515,26.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0
1013519,5.0,5.0,14.0,4.0,13.0,9.0,0.0,5.0,0.0,3.0,18.0,13.0,0.0,0.0
1013530,4.0,9.0,3.0,9.0,0.0,4.0,0.0,24.0,4.0,0.0,5.0,0.0,0.0,0.0
1013557,0.0,0.0,5.0,0.0,0.0,14.0,0.0,3.0,0.0,4.0,3.0,5.0,0.0,5.0
1013597,8.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,5.0,0.0,5.0
1013619,9.0,0.0,21.0,0.0,13.0,8.0,0.0,5.0,5.0,0.0,0.0,25.0,12.0,5.0
1013632,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1013645,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,19.0,14.0,0.0
1013680,0.0,7.0,3.0,0.0,3.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0
1013735,11.0,5.0,0.0,3.0,0.0,7.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0
1013818,0.0,0.0,3.0,4.0,3.0,8.0,0.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0
1013858,16.0,4.0,4.0,4.0,4.0,0.0,0.0,4.0,12.0,0.0,0.0,4.0,0.0,0.0
1013907,17.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,5.0,0.0,0.0
1013913,26.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,35.0,0.0,6.0,5.0,0.0,0.0
1013963,4.0,15.0,20.0,9.0,15.0,18.0,0.0,22.0,0.0,0.0,0.0,49.0,11.0,11.0
1014006,4.0,5.0,6.0,0.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,3.0,0.0,0.0
1014037,8.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0
1014038,3.0,9.0,7.0,10.0,4.0,14.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0
1014069,27.0,10.0,4.0,4.0,0.0,8.0,0.0,16.0,23.0,0.0,0.0,6.0,0.0,7.0
1014077,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1014188,26.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0
1014192,16.0,0.0,7.0,13.0,0.0,5.0,0.0,0.0,26.0,0.0,4.0,4.0,0.0,7.0
1014260,28.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
1014276,4.0,0.0,7.0,0.0,6.0,5.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,7.0
1014299,6.0,3.0,5.0,3.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,8.0,0.0,3.0
1014304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,0.0
1014344,27.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0
1014408,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1014417,4.0,4.0,5.0,4.0,0.0,4.0,0.0,0.0,4.0,5.0,0.0,4.0,0.0,4.0
1014426,13.0,0.0,15.0,0.0,4.0,0.0,0.0,5.0,13.0,0.0,0.0,3.0,0.0,8.0
1014479,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014500,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1014517,0.0,7.0,4.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,8.0,3.0,3.0
1014556,19.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
1014564,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0
1014568,6.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
1014569,21.0,13.0,0.0,16.0,0.0,3.0,0.0,11.0,21.0,0.0,0.0,4.0,0.0,0.0
1014572,22.0,13.0,0.0,16.0,0.0,8.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0
1014635,4.0,17.0,5.0,8.0,9.0,4.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1014692,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
1014699,4.0,0.0,30.0,0.0,18.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0
1014774,5.0,5.0,23.0,3.0,3.0,17.0,0.0,0.0,5.0,3.0,0.0,9.0,0.0,0.0
1014778,0.0,18.0,0.0,17.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1014804,20.0,16.0,0.0,7.0,0.0,8.0,0.0,10.0,20.0,0.0,0.0,0.0,0.0,0.0
1014837,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014855,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1014901,3.0,0.0,0.0,5.0,0.0,4.0,0.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0
1015029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,25.0,13.0,0.0
1015093,3.0,5.0,15.0,0.0,7.0,5.0,0.0,9.0,3.0,5.0,0.0,11.0,0.0,3.0
1015126,0.0,17.0,0.0,8.0,0.0,8.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1015129,22.0,15.0,3.0,19.0,0.0,29.0,0.0,20.0,19.0,4.0,9.0,12.0,5.0,0.0
1015136,0.0,11.0,0.0,11.0,0.0,8.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0
1015146,18.0,12.0,9.0,21.0,0.0,20.0,0.0,23.0,14.0,0.0,12.0,0.0,0.0,0.0
1015176,55.0,12.0,15.0,40.0,8.0,34.0,0.0,32.0,47.0,3.0,16.0,32.0,4.0,10.0
1015178,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1015247,8.0,16.0,10.0,9.0,8.0,7.0,0.0,4.0,4.0,4.0,0.0,5.0,0.0,10.0
1015257,22.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0
1015266,11.0,7.0,0.0,7.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0
1015303,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1015349,0.0,4.0,13.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,5.0
1015701,7.0,3.0,13.0,10.0,5.0,0.0,0.0,9.0,3.0,0.0,0.0,7.0,0.0,6.0
1015711,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1015784,11.0,3.0,0.0,18.0,0.0,5.0,0.0,0.0,20.0,0.0,3.0,9.0,0.0,7.0
1015788,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1015815,5.0,12.0,0.0,9.0,0.0,5.0,0.0,15.0,0.0,0.0,10.0,0.0,0.0,0.0
1015842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
1015864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.0,0.0
1015882,7.0,4.0,0.0,0.0,8.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0
1015898,11.0,14.0,0.0,8.0,0.0,16.0,0.0,21.0,11.0,0.0,0.0,0.0,0.0,0.0
1015929,17.0,11.0,4.0,9.0,0.0,3.0,0.0,4.0,11.0,0.0,3.0,15.0,5.0,5.0
1016295,17.0,8.0,0.0,15.0,0.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0
1016463,10.0,3.0,0.0,7.0,0.0,5.0,0.0,15.0,5.0,0.0,4.0,0.0,0.0,0.0
1016534,35.0,0.0,0.0,7.0,0.0,0.0,0.0,12.0,30.0,0.0,0.0,5.0,0.0,0.0
1016552,4.0,9.0,4.0,0.0,14.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1016559,5.0,7.0,0.0,11.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
1016580,0.0,9.0,8.0,12.0,5.0,4.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,3.0
1016689,5.0,5.0,5.0,13.0,0.0,5.0,0.0,21.0,0.0,4.0,13.0,0.0,0.0,0.0
1016704,18.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0
1016708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,0.0
1016710,15.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0
1016747,23.0,0.0,0.0,3.0,0.0,0.0,0.0,8.0,23.0,0.0,0.0,0.0,0.0,0.0
1016773,8.0,11.0,0.0,15.0,0.0,10.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0
1016856,19.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0
1016860,20.0,11.0,0.0,28.0,0.0,4.0,0.0,23.0,29.0,0.0,5.0,5.0,0.0,0.0
1017010,3.0,10.0,0.0,4.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1017032,15.0,0.0,0.0,6.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,3.0,0.0,3.0
1017051,12.0,8.0,0.0,5.0,4.0,8.0,0.0,0.0,12.0,5.0,5.0,14.0,0.0,5.0
1017112,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1017129,16.0,0.0,13.0,4.0,0.0,7.0,0.0,7.0,11.0,5.0,0.0,9.0,5.0,9.0
1017156,21.0,0.0,21.0,8.0,4.0,4.0,0.0,17.0,17.0,0.0,5.0,17.0,0.0,9.0
1017163,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1017192,26.0,15.0,0.0,23.0,0.0,20.0,0.0,21.0,19.0,0.0,0.0,4.0,0.0,4.0
1017224,0.0,0.0,15.0,0.0,11.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,8.0,0.0
1017235,13.0,8.0,0.0,9.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0
1017338,5.0,8.0,0.0,4.0,0.0,0.0,0.0,4.0,5.0,3.0,0.0,5.0,0.0,5.0
1017364,13.0,13.0,5.0,20.0,3.0,3.0,0.0,22.0,10.0,0.0,3.0,0.0,0.0,0.0
1017394,0.0,0.0,0.0,0.0,0.0,15.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
1017401,4.0,8.0,0.0,8.0,0.0,0.0,0.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0
1017448,3.0,18.0,0.0,13.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1017455,10.0,7.0,0.0,9.0,0.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0
1017517,29.0,4.0,5.0,17.0,5.0,8.0,0.0,4.0,22.0,0.0,9.0,23.0,0.0,4.0
1017560,3.0,0.0,15.0,8.0,4.0,4.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,4.0
1017594,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1017600,11.0,14.0,9.0,17.0,4.0,12.0,0.0,16.0,11.0,0.0,4.0,3.0,0.0,5.0
1017603,0.0,3.0,22.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,0.0
1017677,5.0,0.0,5.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,5.0
1017697,0.0,0.0,19.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
1017719,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1017732,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1017760,9.0,7.0,27.0,4.0,14.0,21.0,0.0,9.0,9.0,0.0,3.0,22.0,0.0,5.0
1017766,5.0,10.0,18.0,5.0,11.0,5.0,0.0,5.0,5.0,0.0,0.0,13.0,0.0,4.0
1017802,13.0,8.0,4.0,0.0,4.0,5.0,0.0,17.0,13.0,4.0,0.0,0.0,0.0,0.0
1017804,5.0,16.0,0.0,8.0,0.0,19.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0
1017807,11.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0
1017811,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
1017820,0.0,14.0,8.0,7.0,0.0,3.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0
1017863,7.0,14.0,0.0,13.0,0.0,5.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0
1017918,0.0,4.0,0.0,3.0,3.0,4.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,3.0
1017924,4.0,3.0,5.0,3.0,0.0,5.0,0.0,3.0,4.0,4.0,0.0,5.0,0.0,0.0
1017926,0.0,5.0,5.0,3.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,5.0
1017968,5.0,7.0,8.0,0.0,0.0,11.0,0.0,12.0,0.0,0.0,3.0,0.0,0.0,0.0
1018068,5.0,0.0,0.0,7.0,0.0,3.0,0.0,4.0,0.0,3.0,15.0,0.0,0.0,0.0
1018137,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018143,17.0,9.0,0.0,4.0,0.0,4.0,0.0,5.0,17.0,5.0,0.0,0.0,0.0,0.0
1018224,0.0,0.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,4.0
1018290,0.0,11.0,0.0,11.0,0.0,13.0,0.0,15.0,0.0,0.0,12.0,0.0,0.0,0.0
1018316,11.0,4.0,0.0,3.0,0.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0
1018333,4.0,0.0,0.0,3.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1018339,0.0,5.0,0.0,0.0,0.0,4.0,0.0,8.0,0.0,0.0,0.0,7.0,7.0,0.0
1018356,10.0,5.0,3.0,5.0,0.0,3.0,0.0,8.0,5.0,4.0,0.0,13.0,0.0,0.0
1018375,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018385,7.0,0.0,3.0,8.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3.0,0.0,3.0
1018393,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,0.0,8.0
1018394,9.0,0.0,12.0,7.0,0.0,0.0,0.0,18.0,3.0,0.0,3.0,3.0,0.0,0.0
1018453,0.0,0.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0
1018460,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018484,28.0,3.0,3.0,4.0,3.0,4.0,0.0,15.0,28.0,8.0,0.0,0.0,0.0,0.0
1018549,0.0,14.0,0.0,11.0,0.0,10.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
1018551,14.0,0.0,3.0,8.0,0.0,0.0,0.0,8.0,14.0,0.0,0.0,5.0,0.0,5.0
1018557,10.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,4.0,0.0,4.0
1018560,13.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,5.0,0.0,5.0
1018569,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,14.0,4.0
1018598,0.0,12.0,4.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,5.0
1018626,20.0,15.0,0.0,20.0,0.0,4.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0
1018643,0.0,13.0,9.0,9.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0
1018652,4.0,17.0,23.0,12.0,8.0,14.0,0.0,18.0,0.0,5.0,0.0,13.0,3.0,3.0
1018673,8.0,4.0,3.0,4.0,0.0,5.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
1018676,0.0,11.0,11.0,3.0,9.0,3.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0
1018679,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018693,14.0,0.0,5.0,5.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0
1018717,0.0,0.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
1018731,27.0,4.0,0.0,12.0,0.0,3.0,0.0,17.0,30.0,0.0,0.0,3.0,0.0,0.0
1018732,10.0,6.0,0.0,21.0,4.0,13.0,0.0,7.0,18.0,0.0,3.0,10.0,0.0,5.0
1018755,15.0,3.0,5.0,4.0,0.0,0.0,0.0,15.0,12.0,0.0,0.0,5.0,0.0,10.0
1018770,8.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,0.0,5.0,5.0,0.0,5.0
1019001,5.0,9.0,3.0,0.0,0.0,4.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0
1019010,3.0,13.0,0.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0
1019056,0.0,0.0,26.0,0.0,16.0,0.0,0.0,8.0,0.0,0.0,0.0,11.0,0.0,4.0
1019100,0.0,20.0,0.0,15.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
1019171,0.0,14.0,0.0,16.0,0.0,6.0,0.0,8.0,0.0,4.0,0.0,3.0,0.0,3.0
1019179,0.0,16.0,0.0,8.0,0.0,13.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1019220,0.0,4.0,8.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0
1019234,0.0,12.0,4.0,8.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1019309,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,5.0,0.0,0.0
1019344,26.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,26.0,0.0,0.0,0.0,0.0,0.0
1019411,5.0,5.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,0.0,12.0,0.0,0.0,0.0
1019442,0.0,8.0,9.0,0.0,8.0,22.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0
1019460,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
1019482,3.0,5.0,5.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1019484,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,5.0,0.0,9.0
1019509,11.0,15.0,0.0,7.0,0.0,3.0,0.0,13.0,6.0,0.0,4.0,0.0,0.0,0.0
1019513,9.0,9.0,0.0,8.0,0.0,12.0,0.0,22.0,4.0,0.0,0.0,0.0,0.0,0.0
1019536,5.0,0.0,20.0,0.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,5.0
1019556,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1019565,16.0,16.0,4.0,24.0,5.0,16.0,0.0,11.0,12.0,4.0,8.0,8.0,0.0,3.0
1019598,12.0,5.0,3.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,0.0,4.0,0.0,0.0
1019607,0.0,13.0,8.0,10.0,3.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
1019623,11.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,0.0,4.0,0.0,0.0
1019678,33.0,7.0,4.0,4.0,0.0,9.0,0.0,12.0,29.0,0.0,10.0,16.0,0.0,4.0
1019710,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1019741,20.0,11.0,0.0,6.0,0.0,8.0,0.0,19.0,20.0,0.0,0.0,5.0,5.0,0.0
1019808,4.0,11.0,0.0,7.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0
1019837,17.0,15.0,0.0,20.0,0.0,27.0,0.0,15.0,22.0,0.0,13.0,0.0,0.0,0.0
1019844,16.0,8.0,0.0,11.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0
1019890,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
1019908,0.0,14.0,0.0,8.0,0.0,3.0,0.0,7.0,0.0,4.0,4.0,0.0,0.0,0.0
1019941,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
1019959,8.0,3.0,5.0,5.0,3.0,0.0,0.0,8.0,8.0,0.0,0.0,3.0,0.0,3.0
1019977,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0
1019995,16.0,4.0,4.0,4.0,5.0,0.0,0.0,9.0,16.0,3.0,0.0,0.0,0.0,0.0
1020024,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
1020059,8.0,0.0,4.0,8.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,14.0,6.0,4.0
1020084,22.0,0.0,23.0,8.0,14.0,5.0,0.0,18.0,15.0,3.0,0.0,15.0,0.0,3.0
1020101,20.0,10.0,17.0,3.0,8.0,10.0,0.0,19.0,16.0,0.0,3.0,9.0,0.0,7.0
1020122,12.0,0.0,15.0,0.0,16.0,0.0,0.0,12.0,4.0,0.0,0.0,51.0,12.0,5.0
1020123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,9.0,0.0
1020135,0.0,9.0,0.0,3.0,0.0,3.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
1020141,0.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
1020159,0.0,15.0,9.0,10.0,9.0,0.0,0.0,18.0,0.0,3.0,0.0,4.0,0.0,4.0
1020182,20.0,12.0,0.0,13.0,0.0,3.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0
1020200,7.0,16.0,4.0,18.0,0.0,22.0,0.0,19.0,0.0,0.0,15.0,0.0,0.0,0.0
1020213,26.0,5.0,5.0,13.0,0.0,33.0,0.0,8.0,30.0,0.0,5.0,4.0,0.0,4.0
1020220,12.0,18.0,0.0,13.0,0.0,8.0,0.0,17.0,12.0,0.0,4.0,0.0,0.0,0.0
1020280,6.0,14.0,8.0,10.0,4.0,18.0,0.0,3.0,3.0,5.0,0.0,13.0,3.0,20.0
1020324,19.0,15.0,4.0,33.0,0.0,28.0,0.0,22.0,3.0,3.0,18.0,0.0,0.0,4.0
1020327,0.0,17.0,0.0,8.0,0.0,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
1020415,0.0,15.0,3.0,15.0,0.0,23.0,0.0,28.0,0.0,0.0,0.0,5.0,0.0,5.0
1020418,5.0,8.0,0.0,8.0,0.0,0.0,0.0,20.0,5.0,0.0,4.0,0.0,0.0,0.0
1020494,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,0.0,0.0,3.0,0.0,3.0
1020554,8.0,9.0,3.0,16.0,0.0,0.0,0.0,4.0,8.0,0.0,4.0,0.0,0.0,0.0
1020590,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,3.0,0.0,3.0
1020746,0.0,10.0,0.0,7.0,0.0,12.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
1020770,15.0,3.0,5.0,3.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,3.0,0.0,3.0
1020800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,12.0,0.0
1020836,0.0,18.0,5.0,9.0,5.0,11.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0
1020850,23.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,5.0,0.0,0.0
1020914,0.0,9.0,3.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,7.0
1020974,15.0,13.0,11.0,14.0,5.0,12.0,0.0,3.0,15.0,0.0,0.0,4.0,0.0,0.0
1020982,0.0,18.0,0.0,10.0,0.0,10.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,0.0
